hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
22,2026-07-24 22:00:00-05:00,0.26723099344739853,19.11566057659668,0.0,18.848429583149283,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1547.8743666519426,0.0
23,2026-07-24 23:00:00-05:00,0.1513366001713717,15.171967824941312,0.0,15.020631224769941,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1241.6504979815952,0.0
0,2026-07-25 00:00:00-05:00,0.1010231824945534,11.269355206115684,0.0,11.16833202362113,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,542.5749410629508,0.0
1,2026-07-25 01:00:00-05:00,0.3259453432444272,10.694233346499276,0.0,10.368288003254849,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,506.5729601464682,0.0
2,2026-07-25 02:00:00-05:00,0.28214633486556034,10.694233346499276,0.0,10.412087011633716,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,508.5439155235172,0.0
3,2026-07-25 03:00:00-05:00,0.19720688274317189,10.694233346499276,0.0,10.497026463756104,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,512.3661908690246,0.0
4,2026-07-25 04:00:00-05:00,0.2113953988317697,20.224824162999756,0.0,20.013428764167987,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,940.6042943875594,0.0
5,2026-07-25 05:00:00-05:00,0.2212811268612671,27.33168714254537,0.0,27.110406015684102,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,1259.9682707057846,0.0
6,2026-07-25 06:00:00-05:00,0.5807496310128154,29.385693784032547,0.0,28.804944153019733,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,2344.3955322415786,0.0
7,2026-07-25 07:00:00-05:00,3.9077808964091925,43.17880217378388,50.0,-10.728978722625314,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
8,2026-07-25 08:00:00-05:00,9.256976163831466,62.53112730631657,53.2741511424851,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2997.5210751194895,40.0,0.0
9,2026-07-25 09:00:00-05:00,13.273424006457232,62.94192863461401,50.0,-0.331495371843225,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
10,2026-07-25 10:00:00-05:00,25.2426619748011,65.61213726854733,50.0,-9.630524706253766,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
11,2026-07-25 11:00:00-05:00,27.949358720443538,67.17318231607759,50.0,-10.776176404365955,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
12,2026-07-25 12:00:00-05:00,28.961148336639855,73.66384330317705,50.0,-5.297305033462806,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
13,2026-07-25 13:00:00-05:00,28.67631494560253,66.59806045646117,50.0,-12.078254489141358,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
14,2026-07-25 14:00:00-05:00,25.23202517144591,62.44896704065709,50.0,-12.783058130788824,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
15,2026-07-25 15:00:00-05:00,20.10913100915477,61.58628425123247,50.0,-8.522846757922295,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
16,2026-07-25 16:00:00-05:00,14.137369677311092,62.0792458451894,50.0,-2.0581238321216873,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
17,2026-07-25 17:00:00-05:00,6.504646799191125,63.252704616230645,56.74805781703952,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3209.4370974525823,40.0,0.0
18,2026-07-25 18:00:00-05:00,1.0698490308632842,80.0,78.93015096913672,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,4619.504421657908,40.0,0.0
19,2026-07-25 19:00:00-05:00,0.3485040462587234,63.84210898714483,63.49360494088611,0.0,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,3627.8240338832375,40.0,0.0
20,2026-07-25 20:00:00-05:00,0.16919018162585098,34.561790520580224,50.0,-15.607399661045626,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,2800.0,40.0,0.0
21,2026-07-25 21:00:00-05:00,0.11508921389253272,26.5100844859505,0.0,26.39499527205797,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,0.0,3735.2993380881157,0.0
22,2026-07-25 22:00:00-05:00,0.1132053537745668,19.11566057659668,0.0,19.002455222822114,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1560.196417825769,0.0
23,2026-07-25 23:00:00-05:00,0.11782824789785995,15.171967824941312,0.0,15.054139577043452,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1244.3311661634762,0.0
0,2026-07-26 00:00:00-05:00,0.23580347651205535,11.269355206115684,0.0,11.033551729603628,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,536.5098278321633,0.0
1,2026-07-26 01:00:00-05:00,0.20713168739600352,10.694233346499276,0.0,10.487101659103272,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,511.91957465964725,0.0
2,2026-07-26 02:00:00-05:00,0.1798052345181765,10.694233346499276,0.0,10.514428111981099,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,513.1492650391494,0.0
